dataset,feature_a,feature_b,spearman,abs_spearman
instacart,recency_frequency_disagreement,transition_predictability,-0.1451803029063826,0.1451803029063826
instacart,preference_drift,recent_basket_novelty,0.611064750935365,0.611064750935365
instacart,preference_drift,popularity_profile,-0.29788888429754534,0.29788888429754534
instacart,preference_drift,frequency_popularity_alignment,-0.1574026865420908,0.1574026865420908
instacart,preference_drift,neighbor_similarity,-0.3010851260254406,0.3010851260254406
instacart,preference_drift,cooccurrence_support,-0.36349163208653673,0.36349163208653673
instacart,preference_drift,transition_predictability,-0.22987913309935615,0.22987913309935615
instacart,recent_basket_novelty,popularity_profile,-0.2048447044445918,0.2048447044445918
instacart,recent_basket_novelty,frequency_popularity_alignment,-0.10998925969639367,0.10998925969639367
instacart,recent_basket_novelty,neighbor_similarity,-0.25183705682871405,0.25183705682871405
instacart,recent_basket_novelty,cooccurrence_support,-0.24701066981442907,0.24701066981442907
instacart,recent_basket_novelty,transition_predictability,-0.2404806560691386,0.2404806560691386
instacart,popularity_profile,frequency_popularity_alignment,0.3090148243787616,0.3090148243787616
instacart,popularity_profile,neighbor_similarity,0.6100530799534434,0.6100530799534434
instacart,popularity_profile,cooccurrence_support,0.8764696045675813,0.8764696045675813
instacart,popularity_profile,transition_predictability,0.7240844915235706,0.7240844915235706
instacart,frequency_popularity_alignment,neighbor_similarity,0.44923271478466126,0.44923271478466126
instacart,frequency_popularity_alignment,cooccurrence_support,0.36118118010942407,0.36118118010942407
instacart,frequency_popularity_alignment,transition_predictability,0.3132812085664593,0.3132812085664593
instacart,neighbor_similarity,cooccurrence_support,0.7013204792172546,0.7013204792172546
instacart,neighbor_similarity,transition_predictability,0.6092495040061033,0.6092495040061033
instacart,cooccurrence_support,transition_predictability,0.7516379860036545,0.7516379860036545
retailrocket,n_baskets,avg_basket_size,0.31989597619722704,0.31989597619722704
retailrocket,n_baskets,repeat_rate,0.5995248686390865,0.5995248686390865
retailrocket,n_baskets,item_entropy,0.6180668512223083,0.6180668512223083
retailrocket,n_baskets,singleton_item_share,-0.5980476176702725,0.5980476176702725
retailrocket,n_baskets,adjacent_basket_jaccard,-0.4172738612967093,0.4172738612967093
retailrocket,n_baskets,recency_frequency_disagreement,0.6012857238910169,0.6012857238910169
retailrocket,n_baskets,preference_drift,-0.008005307913862964,0.008005307913862964
retailrocket,n_baskets,recent_basket_novelty,0.41368161997613345,0.41368161997613345
retailrocket,n_baskets,popularity_profile,0.2897638918998261,0.2897638918998261
retailrocket,n_baskets,frequency_popularity_alignment,-0.5407783282529831,0.5407783282529831
retailrocket,n_baskets,neighbor_similarity,0.4807598161311364,0.4807598161311364
retailrocket,n_baskets,cooccurrence_support,0.4586538696337093,0.4586538696337093
retailrocket,n_baskets,transition_predictability,0.5063253244999546,0.5063253244999546
retailrocket,avg_basket_size,repeat_rate,0.19690811006644562,0.19690811006644562
retailrocket,avg_basket_size,item_entropy,0.7235966115773066,0.7235966115773066
retailrocket,avg_basket_size,singleton_item_share,-0.19427915919375166,0.19427915919375166
retailrocket,avg_basket_size,adjacent_basket_jaccard,-0.12447647561664538,0.12447647561664538
retailrocket,avg_basket_size,recency_frequency_disagreement,0.4123308495440192,0.4123308495440192
retailrocket,avg_basket_size,preference_drift,-0.2220719733118008,0.2220719733118008
retailrocket,avg_basket_size,recent_basket_novelty,0.10841247406394726,0.10841247406394726
retailrocket,avg_basket_size,popularity_profile,0.045385383859398026,0.045385383859398026
retailrocket,avg_basket_size,frequency_popularity_alignment,0.28246826274499237,0.28246826274499237
retailrocket,avg_basket_size,neighbor_similarity,0.3162467428865798,0.3162467428865798
retailrocket,avg_basket_size,cooccurrence_support,-0.17694573647965128,0.17694573647965128
retailrocket,avg_basket_size,transition_predictability,0.2861394368765683,0.2861394368765683
retailrocket,repeat_rate,item_entropy,0.06298427203547971,0.06298427203547971
retailrocket,repeat_rate,singleton_item_share,-0.9994896988032269,0.9994896988032269
retailrocket,repeat_rate,adjacent_basket_jaccard,0.898822945402434,0.898822945402434
retailrocket,repeat_rate,recency_frequency_disagreement,0.25671417956990394,0.25671417956990394
retailrocket,repeat_rate,preference_drift,-0.8275776447683565,0.8275776447683565
retailrocket,repeat_rate,recent_basket_novelty,-0.8590194173026654,0.8590194173026654
retailrocket,repeat_rate,popularity_profile,0.340192126290509,0.340192126290509
retailrocket,repeat_rate,frequency_popularity_alignment,0.6949694526600882,0.6949694526600882
retailrocket,repeat_rate,neighbor_similarity,0.1732106050822426,0.1732106050822426
retailrocket,repeat_rate,cooccurrence_support,0.46920368188164724,0.46920368188164724
retailrocket,repeat_rate,transition_predictability,0.22990694294259995,0.22990694294259995
retailrocket,item_entropy,singleton_item_share,-0.060188217452781856,0.060188217452781856
retailrocket,item_entropy,adjacent_basket_jaccard,-0.8213003462105655,0.8213003462105655
retailrocket,item_entropy,recency_frequency_disagreement,0.3960425053754925,0.3960425053754925
retailrocket,item_entropy,preference_drift,0.7493848669483413,0.7493848669483413
retailrocket,item_entropy,recent_basket_novelty,0.7727659122332761,0.7727659122332761
retailrocket,item_entropy,popularity_profile,0.07171212947299097,0.07171212947299097
retailrocket,item_entropy,frequency_popularity_alignment,-0.5972392629616795,0.5972392629616795
retailrocket,item_entropy,neighbor_similarity,0.4157739580812924,0.4157739580812924
retailrocket,item_entropy,cooccurrence_support,-0.2810218734032374,0.2810218734032374
retailrocket,item_entropy,transition_predictability,0.306631314982735,0.306631314982735
retailrocket,singleton_item_share,adjacent_basket_jaccard,-0.9113216560050382,0.9113216560050382
retailrocket,singleton_item_share,recency_frequency_disagreement,-0.25664441758214723,0.25664441758214723
retailrocket,singleton_item_share,preference_drift,0.8234160586234116,0.8234160586234116
retailrocket,singleton_item_share,recent_basket_novelty,0.8611992282971013,0.8611992282971013
retailrocket,singleton_item_share,popularity_profile,-0.33941898462131953,0.33941898462131953
retailrocket,singleton_item_share,frequency_popularity_alignment,-0.6973124223993501,0.6973124223993501
retailrocket,singleton_item_share,neighbor_similarity,-0.17233453869143434,0.17233453869143434
retailrocket,singleton_item_share,cooccurrence_support,-0.475693876044123,0.475693876044123
retailrocket,singleton_item_share,transition_predictability,-0.2153899961260678,0.2153899961260678
retailrocket,adjacent_basket_jaccard,recency_frequency_disagreement,-0.30053244281746516,0.30053244281746516
retailrocket,adjacent_basket_jaccard,preference_drift,-0.4134469574813874,0.4134469574813874
retailrocket,adjacent_basket_jaccard,recent_basket_novelty,-0.8366938199515528,0.8366938199515528
retailrocket,adjacent_basket_jaccard,popularity_profile,0.6062445212955264,0.6062445212955264
retailrocket,adjacent_basket_jaccard,frequency_popularity_alignment,0.49532616711228816,0.49532616711228816
retailrocket,adjacent_basket_jaccard,neighbor_similarity,-0.4473787011207868,0.4473787011207868
retailrocket,adjacent_basket_jaccard,cooccurrence_support,0.35437005654602616,0.35437005654602616
retailrocket,adjacent_basket_jaccard,transition_predictability,-0.30702287580479276,0.30702287580479276
retailrocket,recency_frequency_disagreement,preference_drift,0.03516606854498129,0.03516606854498129
retailrocket,recency_frequency_disagreement,recent_basket_novelty,0.3347718970194298,0.3347718970194298
retailrocket,recency_frequency_disagreement,popularity_profile,0.07982327744850169,0.07982327744850169
retailrocket,recency_frequency_disagreement,frequency_popularity_alignment,-0.5831150990741503,0.5831150990741503
retailrocket,recency_frequency_disagreement,neighbor_similarity,0.4496864953258826,0.4496864953258826
retailrocket,recency_frequency_disagreement,cooccurrence_support,0.33049455726743737,0.33049455726743737
retailrocket,recency_frequency_disagreement,transition_predictability,0.3818677617976578,0.3818677617976578
retailrocket,preference_drift,recent_basket_novelty,0.5564937500821191,0.5564937500821191
retailrocket,preference_drift,popularity_profile,-0.491132285909015,0.491132285909015
retailrocket,preference_drift,frequency_popularity_alignment,-0.5977378835551331,0.5977378835551331
retailrocket,preference_drift,neighbor_similarity,-0.11400423701675003,0.11400423701675003
retailrocket,preference_drift,cooccurrence_support,0.031545252672018735,0.031545252672018735
retailrocket,preference_drift,transition_predictability,-0.23684210526315788,0.23684210526315788
retailrocket,recent_basket_novelty,popularity_profile,-0.56928428484636,0.56928428484636
retailrocket,recent_basket_novelty,frequency_popularity_alignment,-0.44059522399342016,0.44059522399342016
retailrocket,recent_basket_novelty,neighbor_similarity,0.4254536635005672,0.4254536635005672
retailrocket,recent_basket_novelty,cooccurrence_support,-0.15109798544410682,0.15109798544410682
retailrocket,recent_basket_novelty,transition_predictability,0.06765238322477543,0.06765238322477543
retailrocket,popularity_profile,frequency_popularity_alignment,0.28158045539642634,0.28158045539642634
retailrocket,popularity_profile,neighbor_similarity,0.7764014986773653,0.7764014986773653
retailrocket,popularity_profile,cooccurrence_support,0.42734626587572005,0.42734626587572005
retailrocket,popularity_profile,transition_predictability,-0.5221119018182484,0.5221119018182484
retailrocket,frequency_popularity_alignment,neighbor_similarity,-0.1518085933441603,0.1518085933441603
retailrocket,frequency_popularity_alignment,cooccurrence_support,0.120876390457805,0.120876390457805
retailrocket,frequency_popularity_alignment,transition_predictability,0.5,0.5
retailrocket,neighbor_similarity,cooccurrence_support,0.4065538428512816,0.4065538428512816
retailrocket,neighbor_similarity,transition_predictability,-0.12012144986880965,0.12012144986880965
retailrocket,cooccurrence_support,transition_predictability,0.21786544079840928,0.21786544079840928
sam,n_baskets,avg_basket_size,0.2309944508624366,0.2309944508624366
sam,n_baskets,repeat_rate,0.5210555777814317,0.5210555777814317
sam,n_baskets,item_entropy,-0.44340231713592115,0.44340231713592115
sam,n_baskets,singleton_item_share,-0.3591160775400322,0.3591160775400322
sam,n_baskets,adjacent_basket_jaccard,0.14515121327557587,0.14515121327557587
sam,n_baskets,recency_frequency_disagreement,0.5909406850421275,0.5909406850421275
sam,n_baskets,preference_drift,-0.24669421647333645,0.24669421647333645
sam,n_baskets,recent_basket_novelty,-0.3464288760311736,0.3464288760311736
sam,n_baskets,popularity_profile,0.2159324003573646,0.2159324003573646
sam,n_baskets,frequency_popularity_alignment,0.10078250305038586,0.10078250305038586
sam,n_baskets,neighbor_similarity,0.1839510266338298,0.1839510266338298
sam,n_baskets,cooccurrence_support,0.31403364076973117,0.31403364076973117
sam,n_baskets,transition_predictability,0.12448534278176639,0.12448534278176639
sam,avg_basket_size,repeat_rate,-0.18199236611712497,0.18199236611712497
sam,avg_basket_size,item_entropy,0.2634468114827465,0.2634468114827465
sam,avg_basket_size,singleton_item_share,0.21399273711608482,0.21399273711608482
sam,avg_basket_size,adjacent_basket_jaccard,-0.24810469212069752,0.24810469212069752
sam,avg_basket_size,recency_frequency_disagreement,0.7475953890075504,0.7475953890075504
sam,avg_basket_size,preference_drift,0.31887421550970974,0.31887421550970974
sam,avg_basket_size,recent_basket_novelty,0.17149813749059428,0.17149813749059428
sam,avg_basket_size,popularity_profile,0.2228167422904921,0.2228167422904921
sam,avg_basket_size,frequency_popularity_alignment,-0.09159639177980079,0.09159639177980079
sam,avg_basket_size,neighbor_similarity,0.12900851741310362,0.12900851741310362
sam,avg_basket_size,cooccurrence_support,0.22495809054742671,0.22495809054742671
sam,avg_basket_size,transition_predictability,-0.22554537793426063,0.22554537793426063
sam,repeat_rate,item_entropy,-0.9333059242499073,0.9333059242499073
sam,repeat_rate,singleton_item_share,-0.9498705736642359,0.9498705736642359
sam,repeat_rate,adjacent_basket_jaccard,0.8255321201021298,0.8255321201021298
sam,repeat_rate,recency_frequency_disagreement,0.00882447531778317,0.00882447531778317
sam,repeat_rate,preference_drift,-0.9263571306962533,0.9263571306962533
sam,repeat_rate,recent_basket_novelty,-0.8264770341702229,0.8264770341702229
sam,repeat_rate,popularity_profile,0.29468881437819017,0.29468881437819017
sam,repeat_rate,frequency_popularity_alignment,0.1970527734488415,0.1970527734488415
sam,repeat_rate,neighbor_similarity,0.12853256416114187,0.12853256416114187
sam,repeat_rate,cooccurrence_support,0.41386973805895444,0.41386973805895444
sam,repeat_rate,transition_predictability,0.34412046476079655,0.34412046476079655
sam,item_entropy,singleton_item_share,0.8701703316125422,0.8701703316125422
sam,item_entropy,adjacent_basket_jaccard,-0.8278275716426203,0.8278275716426203
sam,item_entropy,recency_frequency_disagreement,0.05236239344273882,0.05236239344273882
sam,item_entropy,preference_drift,0.858425507455515,0.858425507455515
sam,item_entropy,recent_basket_novelty,0.780315741298047,0.780315741298047
sam,item_entropy,popularity_profile,-0.2517020403322871,0.2517020403322871
sam,item_entropy,frequency_popularity_alignment,-0.1880693334937246,0.1880693334937246
sam,item_entropy,neighbor_similarity,-0.12541551209632099,0.12541551209632099
sam,item_entropy,cooccurrence_support,-0.3072386511757542,0.3072386511757542
sam,item_entropy,transition_predictability,-0.3510699744268647,0.3510699744268647
sam,singleton_item_share,adjacent_basket_jaccard,-0.8271471917082529,0.8271471917082529
sam,singleton_item_share,recency_frequency_disagreement,0.07039159253955357,0.07039159253955357
sam,singleton_item_share,preference_drift,0.8511294150780493,0.8511294150780493
sam,singleton_item_share,recent_basket_novelty,0.8233825154389021,0.8233825154389021
sam,singleton_item_share,popularity_profile,-0.25899248404903297,0.25899248404903297
sam,singleton_item_share,frequency_popularity_alignment,-0.1722477056697495,0.1722477056697495
sam,singleton_item_share,neighbor_similarity,-0.08316202681030176,0.08316202681030176
sam,singleton_item_share,cooccurrence_support,-0.39234696710422085,0.39234696710422085
sam,singleton_item_share,transition_predictability,-0.3033799161240631,0.3033799161240631
sam,adjacent_basket_jaccard,recency_frequency_disagreement,-0.2040460502579486,0.2040460502579486
sam,adjacent_basket_jaccard,preference_drift,-0.700010800516344,0.700010800516344
sam,adjacent_basket_jaccard,recent_basket_novelty,-0.703571690099816,0.703571690099816
sam,adjacent_basket_jaccard,popularity_profile,0.24449858377856454,0.24449858377856454
sam,adjacent_basket_jaccard,frequency_popularity_alignment,0.11359917395943928,0.11359917395943928
sam,adjacent_basket_jaccard,neighbor_similarity,0.08293961551242157,0.08293961551242157
sam,adjacent_basket_jaccard,cooccurrence_support,0.26539586674252635,0.26539586674252635
sam,adjacent_basket_jaccard,transition_predictability,0.3263210164765665,0.3263210164765665
sam,recency_frequency_disagreement,preference_drift,0.40662532188177575,0.40662532188177575
sam,recency_frequency_disagreement,recent_basket_novelty,0.0596460336459334,0.0596460336459334
sam,recency_frequency_disagreement,popularity_profile,0.17130855306402973,0.17130855306402973
sam,recency_frequency_disagreement,frequency_popularity_alignment,-0.06864294898387527,0.06864294898387527
sam,recency_frequency_disagreement,neighbor_similarity,0.0852531339141129,0.0852531339141129
sam,recency_frequency_disagreement,cooccurrence_support,0.19402710920464236,0.19402710920464236
sam,recency_frequency_disagreement,transition_predictability,-0.1734858949531957,0.1734858949531957
